2.000281864,10.00471453,9.996490204,11.04669766,11.04683784,12.17423566,12.17815035,12.37836217,12.66530031,13.02021152,12.10869878,12.55883639,11.69049222,11.68725398,11.67780697,11.19436998,11.19401205,12.08669067,12.08121164,12.99535604,12.99471175,14.31569136,14.32227339,14.76100155,15.26615923,15.82863301,15.8252955,7.222927054,15.02495735,15.02226026
2.505574146,11.58614535,11.57276226,12.10968593,12.05055866,12.62876404,12.68348053,12.89024174,12.88496132,13.14524182,12.69144553,13.17244714,12.89216068,12.94838936,13.07172083,12.76936911,13.07064162,13.66561171,13.76058289,14.26805168,14.23381067,14.90697603,14.88729434,15.29725458,15.6138354,16.13213287,16.11268392,7.710283423,16.19405082,16.04627583
2.907485031,12.89363992,12.91857204,13.03648676,12.92804668,13.05919579,13.16527532,13.37797753,13.12333833,13.27245076,13.18923718,13.68462556,13.88001567,13.97373886,14.21382488,14.0642626,14.61149089,14.98531528,15.16411049,15.35691362,15.32521487,15.45011004,15.40993723,15.79298236,15.94871877,16.41392857,16.39092654,8.123991154,17.14410783,16.88036761
3.139610197,13.74237217,13.86791692,13.72006973,13.57659555,13.43096437,13.5875294,13.80275134,13.37683646,13.39451483,13.54675126,14.02942376,14.51838036,14.61521131,14.94550995,14.90059571,15.59872207,15.86900974,16.09796857,16.12257613,16.14593725,15.8906715,15.84170318,16.1982836,16.24298321,16.64601706,16.64099025,8.414670653,17.73422582,17.40822291
3.193705539,14.0831891,14.35837141,14.10389461,13.93711245,13.69549743,13.89564709,14.10476757,13.60205925,13.48034527,13.73661,14.17788901,14.76943331,14.84155916,15.23498172,15.24281137,15.98329803,16.26236768,16.49619125,16.50105502,16.62077191,16.17263859,16.13008111,16.45616771,16.4485996,16.78420282,16.82270366,8.562307613,17.92709817,17.61011218
3.115599343,13.99688433,14.42878664,14.18650145,14.0020001,13.80075264,14.03096218,14.22088597,13.73349478,13.48999869,13.76554893,14.14358449,14.69306898,14.73559267,15.16798697,15.18724503,15.87488133,16.22992926,16.42150842,16.51029923,16.73643435,16.25302608,16.23471681,16.52358416,16.5177246,16.78826213,16.89355882,8.580041479,17.79169863,17.55985059
2.982659027,13.64989065,14.19025573,14.0161522,13.81468588,13.71432284,13.95933642,14.11669547,13.72112749,13.40364125,13.67744957,13.98196908,14.42169557,14.4587639,14.9042948,14.91260685,15.48492863,15.92026136,16.03259993,16.24045213,16.5470409,16.12446741,16.15037376,16.39980601,16.43479684,16.65316965,16.84027501,8.511096637,17.47755366,17.3953716
2.874542778,13.23574168,13.78812387,13.67928753,13.46062537,13.44705068,13.69763306,13.81379874,13.56470833,13.2456097,13.54974957,13.78256402,14.12260392,14.20095249,14.62471697,14.62025191,15.05459616,15.51953005,15.53453092,15.83204166,16.16535445,15.8315265,15.92111058,16.14171768,16.23852549,16.4293392,16.70133951,8.418592581,17.17103713,17.27686349
2.847996931,12.92127164,13.36671477,13.28329008,13.0494346,13.0624323,13.32088857,13.39453163,13.32329237,13.08540147,13.47744491,13.65003121,13.95493936,14.12792259,14.4833514,14.48071311,14.78826633,15.20418078,15.1236825,15.44205188,15.73565883,15.46634081,15.63315555,15.85149453,16.01700032,16.21413365,16.5619166,8.367918413,17.04195227,17.34094802
2.922742288,12.80901419,13.04220399,12.93458299,12.69127938,12.66471453,12.94365683,12.97988958,13.09435899,13.01116692,13.54349576,13.67350631,14.0255998,14.33421031,14.56964421,14.59205348,14.80269678,15.0977608,14.9368841,15.20142978,15.39327741,15.14116374,15.38683992,15.63920908,15.87515192,16.11397508,16.51882543,8.40461976,17.19004872,17.65704684
3.081075228,12.92191485,12.8856964,12.71564675,12.47282866,12.36832594,12.68178957,12.68981106,12.97304696,13.08748517,13.78360556,13.89180274,14.3533894,14.81135665,14.88470233,14.95557992,15.10073493,15.2395915,15.01763112,15.17637755,15.22490845,14.9493194,15.25992356,15.57780963,15.88905449,16.1941189,16.63175588,8.535685339,17.60750617,18.19738811
3.279175243,13.21084308,12.91624152,12.66614658,12.43767266,12.25862587,12.60982509,12.60171129,13.01090284,13.31903503,14.16184261,14.27008826,14.85731659,15.4451923,15.34122574,15.47823638,15.57930899,15.57679574,15.31192003,15.35018682,15.24624226,14.9328595,15.2794634,15.67318262,16.06991386,16.44264093,16.88785307,8.724525353,18.17675245,18.83727934
3.464520561,13.57963615,13.10304159,12.77438468,12.5764657,12.35966806,12.73314535,12.72456116,13.19465607,13.64161556,14.57501019,14.70476493,15.38275113,16.05182414,15.79499936,16.00712626,16.07351052,15.98744837,15.69735015,15.63626384,15.4070838,15.07232221,15.416149,15.86601383,16.35860936,16.77154188,17.2032886,8.905825966,18.71369993,19.39577865
3.593080595,13.91979981,13.37809654,12.98513441,12.83302099,12.62594757,12.99040675,13.00160853,13.45784279,13.95018387,14.89283686,15.06287165,15.76376096,16.44658478,16.10274818,16.38814431,16.42294238,16.32983137,16.03506756,15.91822543,15.62154846,15.30287597,15.60408147,16.06570295,16.6564183,17.0591846,17.46547375,9.016022521,19.04420935,19.70672821
3.641903176,14.14696925,13.66027856,13.22475208,13.1286907,12.96596891,13.287817,13.34249432,13.72091455,14.15273438,15.02015052,15.24268869,15.89789411,16.52048199,16.1835689,16.52632632,16.53390703,16.4983407,16.22310827,16.09841512,15.80816202,15.5471164,15.77487824,16.19733644,16.87515871,17.21247841,17.59318334,9.024683416,19.07944221,19.68892613
3.61496212,14.22954513,13.88509674,13.43395236,13.39672938,13.28756349,13.54829851,13.66912498,13.93727403,14.22097802,14.94930543,15.22549258,15.79611793,16.2883402,16.05357019,16.42084794,16.41066809,16.4608882,16.22853781,16.1316783,15.91997343,15.74648489,15.88734493,16.23479774,16.97723691,17.2129191,17.57855767,8.949837073,18.85154312,19.37942303
